Drug_Name,Cell_type,risk,Platform,Type_of_EADs,conc,EAD,ddFPDc,site
Nitrendipine,CDI,L,ACA,,3,0,-79.63910292,6
Nitrendipine,CDI,L,ACA,,4,0,-58.61316628,6
Nitrendipine,CDI,L,ACA,,1,0,4.676898125,6
Nitrendipine,CDI,L,ACA,,2,0,-48.58420952,6
Nitrendipine,CDI,L,ACA,,3,0,-36.56789073,6
Nitrendipine,CDI,L,ACA,,4,0,-95.41993477,6
Nitrendipine,CDI,L,ACA,,1,0,-11.03178378,6
Nitrendipine,CDI,L,ACA,,2,0,-24.29101214,6
Nitrendipine,CDI,L,ACA,,3,0,-110.1305675,6
Nitrendipine,CDI,L,ACA,,4,0,-71.08922563,6
Nitrendipine,CDI,L,ACA,,1,0,-14.45332617,6
Nitrendipine,CDI,L,ACA,,2,0,-28.40447212,6
Nitrendipine,CDI,L,ACA,,3,0,-72.26544717,6
Nitrendipine,CDI,L,ACA,,4,0,-161.4338775,6
Nitrendipine,CDI,L,AXN,,1,0,-27.30987848,7
Nitrendipine,CDI,L,AXN,,2,0,-82.91142647,7
Nitrendipine,CDI,L,AXN,,3,0,-134.7542199,7
Nitrendipine,CDI,L,AXN,,4,0,-194.0050206,7
Nitrendipine,CDI,L,AXN,,1,0,-24.96423685,7
Nitrendipine,CDI,L,AXN,,2,0,-73.5122882,7
Nitrendipine,CDI,L,AXN,,3,0,-146.8082669,7
Nitrendipine,CDI,L,AXN,,4,0,-210.3041166,7
Nitrendipine,CDI,L,AXN,,1,0,-34.36023618,7
Nitrendipine,CDI,L,AXN,,2,0,-94.31233606,7
Nitrendipine,CDI,L,AXN,,3,0,-143.1443726,7
Nitrendipine,CDI,L,AXN,,4,0,-257.0333958,7
Nitrendipine,CDI,L,AXN,,1,0,-32.35980191,7
Nitrendipine,CDI,L,AXN,,2,0,-84.11317736,7
Nitrendipine,CDI,L,AXN,,3,0,-132.9903726,7
Nitrendipine,CDI,L,AXN,,4,0,-218.5963719,7
Nitrendipine,CDI,L,AXN,,1,0,-15.04379202,7
Nitrendipine,CDI,L,AXN,,2,0,-68.03280908,7
Nitrendipine,CDI,L,AXN,,3,0,-133.8163784,7
Nitrendipine,CDI,L,AXN,,4,0,-173.8839428,7
Nitrendipine,AXG,L,AXN,,1,0,-8.716185476,1
Nitrendipine,AXG,L,AXN,,1,0,1.370538266,1
Nitrendipine,AXG,L,AXN,,1,0,16.63177472,1
Nitrendipine,AXG,L,AXN,,1,0,-0.585181263,1
Nitrendipine,AXG,L,AXN,,1,0,-10.43183857,1
Nitrendipine,AXG,L,AXN,,2,0,-53.44389791,1
Nitrendipine,AXG,L,AXN,,2,0,-35.79472728,1
Nitrendipine,AXG,L,AXN,,2,0,-33.0035253,1
Nitrendipine,AXG,L,AXN,,2,0,-49.34225824,1
Nitrendipine,AXG,L,AXN,,2,0,-51.46693401,1
Nitrendipine,AXG,L,AXN,,3,0,-98.71294033,1
Nitrendipine,AXG,L,AXN,,3,0,-117.5736429,1
Nitrendipine,AXG,L,AXN,,3,0,-134.8078496,1
Nitrendipine,AXG,L,AXN,,3,0,-128.7628952,1
Nitrendipine,AXG,L,AXN,,3,0,-80.88860276,1
Nitrendipine,AXG,L,AXN,,4,0,-187.2300491,1
Nitrendipine,AXG,L,AXN,,4,0,-148.4276758,1
Nitrendipine,AXG,L,AXN,,4,0,-163.8501553,1
Nitrendipine,AXG,L,AXN,,4,0,-188.4075913,1
Nitrendipine,AXG,L,AXN,,4,0,-163.5972707,1
Nitrendipine,CDI,L,AXN,,1,0,-1.294645526,1
Nitrendipine,CDI,L,AXN,,1,0,-9.562248444,1
Nitrendipine,CDI,L,AXN,,1,0,-6.638646133,1
Nitrendipine,CDI,L,AXN,,1,0,-29.41350772,1
Nitrendipine,CDI,L,AXN,,1,0,-15.2111604,1
Nitrendipine,CDI,L,AXN,,2,0,-89.31071247,1
Nitrendipine,CDI,L,AXN,,2,0,-75.8709072,1
Nitrendipine,CDI,L,AXN,,2,0,-126.0632712,1
Nitrendipine,CDI,L,AXN,,2,0,-148.9525402,1
Nitrendipine,CDI,L,AXN,,2,0,-145.3147393,1
Nitrendipine,CDI,L,AXN,,3,0,-157.8735813,1
Nitrendipine,CDI,L,AXN,,3,0,-228.8339892,1
Nitrendipine,CDI,L,AXN,,3,0,-237.6351759,1
Nitrendipine,CDI,L,AXN,,3,0,-251.3495553,1
Nitrendipine,CDI,L,AXN,,3,0,-229.3667107,1
Nitrendipine,CDI,L,AXN,,4,0,-240.4082515,1
Nitrendipine,CDI,L,AXN,,4,0,-259.1540103,1
Nitrendipine,CDI,L,AXN,,4,0,-294.4261079,1
Nitrendipine,CDI,L,AXN,,4,0,-301.2483572,1
Nitrendipine,CDI,L,AXN,,4,0,-300.5392531,1
Nitrendipine,CDI,L,AXN,,1,0,-45.46814981,8
Nitrendipine,CDI,L,AXN,,1,0,-48.24490769,8
Nitrendipine,CDI,L,AXN,,1,0,-46.60554043,8
Nitrendipine,CDI,L,AXN,,1,0,-24.2620128,8
Nitrendipine,CDI,L,AXN,,1,0,-37.98881403,8
Nitrendipine,CDI,L,AXN,,2,0,-91.20727841,8
Nitrendipine,CDI,L,AXN,,2,0,-86.61666732,8
Nitrendipine,CDI,L,AXN,,2,0,-96.11155547,8
Nitrendipine,CDI,L,AXN,,2,0,-91.90644788,8
Nitrendipine,CDI,L,AXN,,2,0,-84.63560702,8
Nitrendipine,CDI,L,AXN,,3,0,-159.9060898,8
Nitrendipine,CDI,L,AXN,,3,0,-162.3679832,8
Nitrendipine,CDI,L,AXN,,3,0,-179.2482572,8
Nitrendipine,CDI,L,AXN,,3,0,-165.1282591,8
Nitrendipine,CDI,L,AXN,,3,0,-165.6880461,8
Nitrendipine,CDI,L,AXN,,4,0,-246.8689789,8
Nitrendipine,CDI,L,AXN,,4,0,-243.0633202,8
Nitrendipine,CDI,L,AXN,,4,0,-239.8826607,8
Nitrendipine,CDI,L,AXN,,4,0,-235.8100181,8
Nitrendipine,CDI,L,AXN,,4,0,-217.6854911,8
Nitrendipine,CDI,L,AXN,,3,0,-154.5375398,9
Nitrendipine,CDI,L,AXN,,4,0,-136.3780001,9
Nitrendipine,CDI,L,AXN,,1,0,-31.64520885,9
Nitrendipine,CDI,L,AXN,,2,0,-55.99570069,9
Nitrendipine,CDI,L,AXN,,3,0,-123.4528222,9
Nitrendipine,CDI,L,AXN,,2,0,-66.60157375,9
Nitrendipine,CDI,L,AXN,,3,0,-124.378208,9
Nitrendipine,CDI,L,AXN,,4,0,-202.0434194,9
Nitrendipine,CDI,L,AXN,,1,0,-25.63437105,9
Nitrendipine,CDI,L,AXN,,2,0,-72.19410825,9
Nitrendipine,CDI,L,AXN,,3,0,-128.667938,9
Nitrendipine,CDI,L,AXN,,4,0,-202.6331193,9
Nitrendipine,CDI,L,AXN,,1,0,-29.84280843,9
Nitrendipine,CDI,L,AXN,,2,0,-68.40203618,9
Nitrendipine,CDI,L,AXN,,3,0,-116.9431004,9
Nitrendipine,CDI,L,AXN,,4,0,-197.4246839,9
Nitrendipine,CDI,L,AXN,,2,0,-67.28842089,9
Nitrendipine,CDI,L,AXN,,4,0,-185.1208826,9
Nitrendipine,AXG,L,AXN,,1,0,1.296330879,3
Nitrendipine,AXG,L,AXN,,2,0,-84.36872626,3
Nitrendipine,AXG,L,AXN,Q,3,1,,3
Nitrendipine,AXG,L,AXN,Q,4,1,,3
Nitrendipine,AXG,L,AXN,,1,0,-48.57478741,3
Nitrendipine,AXG,L,AXN,Q,2,1,,3
Nitrendipine,AXG,L,AXN,Q,3,1,,3
Nitrendipine,AXG,L,AXN,Q,4,1,,3
Nitrendipine,AXG,L,AXN,,1,0,-39.23449976,3
Nitrendipine,AXG,L,AXN,Q,2,1,,3
Nitrendipine,AXG,L,AXN,Q,3,1,,3
Nitrendipine,AXG,L,AXN,Q,4,1,,3
Nitrendipine,AXG,L,AXN,,1,0,-29.99095179,3
Nitrendipine,AXG,L,AXN,Q,2,1,,3
Nitrendipine,AXG,L,AXN,Q,3,1,,3
Nitrendipine,AXG,L,AXN,Q,4,1,,3
Nitrendipine,AXG,L,AXN,,1,0,-59.1357529,3
Nitrendipine,AXG,L,AXN,Q,2,1,,3
Nitrendipine,AXG,L,AXN,Q,3,1,,3
Nitrendipine,AXG,L,AXN,Q,4,1,,3
Nitrendipine,AXG,L,AXN,,1,0,-54.83872793,3
Nitrendipine,AXG,L,AXN,,2,0,-124.9797172,3
Nitrendipine,AXG,L,AXN,,3,0,-153.7916719,3
Nitrendipine,AXG,L,AXN,Q,4,1,,3
Nitrendipine,CDI,L,MCS,,1,0,-17.53937919,3
Nitrendipine,CDI,L,MCS,,2,0,-61.20611067,3
Nitrendipine,CDI,L,MCS,,3,0,-133.5770238,3
Nitrendipine,CDI,L,MCS,,4,0,-211.9137594,3
Nitrendipine,CDI,L,MCS,,1,0,-15.41927508,3
Nitrendipine,CDI,L,MCS,,2,0,-66.74273039,3
Nitrendipine,CDI,L,MCS,,3,0,-142.8361775,3
Nitrendipine,CDI,L,MCS,,4,0,-210.6513487,3
Nitrendipine,CDI,L,MCS,,1,0,-23.5168792,3
Nitrendipine,CDI,L,MCS,,2,0,-58.2864436,3
Nitrendipine,CDI,L,MCS,,3,0,-148.4847833,3
Nitrendipine,CDI,L,MCS,,4,0,-210.2189673,3
Nitrendipine,CDI,L,MCS,,1,0,-20.02558128,3
Nitrendipine,CDI,L,MCS,,2,0,-49.58717518,3
Nitrendipine,CDI,L,MCS,,3,0,-130.1159176,3
Nitrendipine,CDI,L,MCS,,4,0,-212.644721,3
Nitrendipine,CDI,L,MCS,,1,0,-27.62310773,3
Nitrendipine,CDI,L,MCS,,2,0,-48.05446019,3
Nitrendipine,CDI,L,MCS,,3,0,-121.1887411,3
Nitrendipine,CDI,L,MCS,,4,0,-229.05496,3
Nitrendipine,CDI,L,MCS,,1,0,-24.92608589,3
Nitrendipine,CDI,L,MCS,,2,0,-55.92701378,3
Nitrendipine,CDI,L,MCS,,4,0,-234.5972294,3
Nitrendipine,CDI,L,AMD,,1,0,-41.29534425,10
Nitrendipine,CDI,L,AMD,,2,0,-95.24772226,10
Nitrendipine,CDI,L,AMD,,3,0,-182.1393704,10
Nitrendipine,CDI,L,AMD,,4,0,-273.1753194,10
Nitrendipine,CDI,L,AMD,,1,0,-34.1064075,10
Nitrendipine,CDI,L,AMD,,2,0,-89.82036172,10
Nitrendipine,CDI,L,AMD,,3,0,-175.6917697,10
Nitrendipine,CDI,L,AMD,,4,0,-277.4183725,10
Nitrendipine,CDI,L,AMD,,1,0,-35.30579232,10
Nitrendipine,CDI,L,AMD,,2,0,-89.03477561,10
Nitrendipine,CDI,L,AMD,,3,0,-180.8500986,10
Nitrendipine,CDI,L,AMD,,4,0,-275.9815484,10
Nitrendipine,CDI,L,AMD,,1,0,-35.65821437,10
Nitrendipine,CDI,L,AMD,,2,0,-86.8427831,10
Nitrendipine,CDI,L,AMD,,3,0,-172.8517179,10
Nitrendipine,CDI,L,AMD,,4,0,-265.0400602,10
Nitrendipine,CDI,L,AMD,,1,0,-33.18435749,10
Nitrendipine,CDI,L,AMD,,2,0,-92.71453782,10
Nitrendipine,CDI,L,AMD,,3,0,-183.9957805,10
Nitrendipine,CDI,L,AMD,,4,0,-285.0559065,10
Nitrendipine,CDI,L,AMD,,1,0,-28.64250083,10
Nitrendipine,CDI,L,AMD,,2,0,-80.18280607,10
Nitrendipine,CDI,L,AMD,,3,0,-165.7558313,10
Nitrendipine,CDI,L,AMD,,4,0,-262.2215793,10
Nitrendipine,AXG,L,ECR,,1,0,1.07588483,4
Nitrendipine,AXG,L,ECR,,2,0,-2.433594385,4
Nitrendipine,AXG,L,ECR,,3,0,-0.552651262,4
Nitrendipine,AXG,L,ECR,,4,0,-23.1744515,4
Nitrendipine,AXG,L,ECR,,1,0,5.657870557,4
Nitrendipine,AXG,L,ECR,,2,0,-17.68693508,4
Nitrendipine,AXG,L,ECR,,3,0,8.237249596,4
Nitrendipine,AXG,L,ECR,Q,4,1,,4
Nitrendipine,AXG,L,ECR,,1,0,8.484716917,4
Nitrendipine,AXG,L,ECR,,2,0,-0.132093614,4
Nitrendipine,AXG,L,ECR,,3,0,-0.891358746,4
Nitrendipine,AXG,L,ECR,Q,4,1,,4
Nitrendipine,AXG,L,ECR,,1,0,-12.218576,4
Nitrendipine,AXG,L,ECR,,2,0,-8.486886441,4
Nitrendipine,AXG,L,ECR,,3,0,30.75078712,4
Nitrendipine,AXG,L,ECR,,4,0,,4
Nitrendipine,AXG,L,ECR,,1,0,-3.844304548,4
Nitrendipine,AXG,L,ECR,,2,0,-4.372964334,4
Nitrendipine,AXG,L,ECR,,3,0,13.66140164,4
Nitrendipine,AXG,L,ECR,,4,0,,4
Nitrendipine,CDI,L,ECR,,1,0,13.08667353,4
Nitrendipine,CDI,L,ECR,,2,0,4.306291136,4
Nitrendipine,CDI,L,ECR,,3,0,-103.1079333,4
Nitrendipine,CDI,L,ECR,,4,0,,4
Nitrendipine,CDI,L,ECR,,1,0,17.36295031,4
Nitrendipine,CDI,L,ECR,,2,0,11.51568319,4
Nitrendipine,CDI,L,ECR,,3,0,-71.86105312,4
Nitrendipine,CDI,L,ECR,,4,0,,4
Nitrendipine,CDI,L,ECR,,1,0,-13.27474593,4
Nitrendipine,CDI,L,ECR,,2,0,5.302119476,4
Nitrendipine,CDI,L,ECR,,3,0,-83.22340692,4
Nitrendipine,CDI,L,ECR,,4,0,,4
Nitrendipine,CDI,L,ECR,,1,0,83.51776233,4
Nitrendipine,CDI,L,ECR,,2,0,7.119400185,4
Nitrendipine,CDI,L,ECR,,3,0,-123.7375111,4
Nitrendipine,CDI,L,ECR,,4,0,,4
Nitrendipine,CDI,L,ECR,,1,0,87.65753894,4
Nitrendipine,CDI,L,ECR,,2,0,11.50043809,4
Nitrendipine,CDI,L,ECR,,3,0,-81.12487751,4
Nitrendipine,CDI,L,ECR,,4,0,,4
Nitrendipine,AXG,L,MCS,,4,0,-143.600504,5
Nitrendipine,AXG,L,MCS,,4,0,-137.3194229,5
Nitrendipine,AXG,L,MCS,,1,0,-4.490162855,5
Nitrendipine,AXG,L,MCS,,2,0,-27.83310486,5
Nitrendipine,AXG,L,MCS,,3,0,-71.07034405,5
Nitrendipine,AXG,L,MCS,,4,0,-119.8226501,5
Nitrendipine,AXG,L,MCS,,1,0,-16.42972952,5
Nitrendipine,AXG,L,MCS,,2,0,-24.40184577,5
Nitrendipine,AXG,L,MCS,,3,0,-83.52969321,5
Nitrendipine,AXG,L,MCS,,1,0,-10.19832535,5
Nitrendipine,AXG,L,MCS,,2,0,-32.83602197,5
Nitrendipine,AXG,L,MCS,,3,0,-17.06799495,5
Nitrendipine,AXG,L,MCS,,4,0,-134.0509872,5
Nitrendipine,AXG,L,MCS,,1,0,-9.09755976,5
Nitrendipine,AXG,L,MCS,,2,0,-28.70142728,5
Nitrendipine,AXG,L,MCS,,3,0,-62.14146913,5
Nitrendipine,AXG,L,MCS,,1,0,-1.687225486,5
Nitrendipine,AXG,L,MCS,,2,0,-39.5677507,5
Nitrendipine,AXG,L,MCS,,3,0,-83.87670983,5
Nitrendipine,AXG,L,MCS,,4,0,-132.700149,5
Nitrendipine,CDI,L,MCS,,1,0,-17.88982478,5
Nitrendipine,CDI,L,MCS,,2,0,-50.57250436,5
Nitrendipine,CDI,L,MCS,,3,0,-140.8875634,5
Nitrendipine,CDI,L,MCS,,4,0,-168.9615907,5
Nitrendipine,CDI,L,MCS,,1,0,-20.08229959,5
Nitrendipine,CDI,L,MCS,,2,0,-50.55675777,5
Nitrendipine,CDI,L,MCS,,3,0,-136.188024,5
Nitrendipine,CDI,L,MCS,,4,0,-196.5057992,5
Nitrendipine,CDI,L,MCS,,1,0,-19.53003834,5
Nitrendipine,CDI,L,MCS,,2,0,-60.95614198,5
Nitrendipine,CDI,L,MCS,,3,0,-127.5092681,5
Nitrendipine,CDI,L,MCS,,4,0,-188.8371751,5
Nitrendipine,CDI,L,MCS,,1,0,-23.35668217,5
Nitrendipine,CDI,L,MCS,,2,0,-49.49200304,5
Nitrendipine,CDI,L,MCS,,3,0,-134.9743416,5
Nitrendipine,CDI,L,MCS,,4,0,-193.564267,5
Nitrendipine,CDI,L,MCS,,1,0,-12.18065296,5
Nitrendipine,CDI,L,MCS,,2,0,-57.5282952,5
Nitrendipine,CDI,L,MCS,,3,0,-109.8655579,5
Nitrendipine,CDI,L,MCS,,4,0,-192.287718,5
Nitrendipine,AXG,L,CLY,,1,0,-42.83335067,2
Nitrendipine,AXG,L,CLY,,2,0,-57.39637624,2
Nitrendipine,AXG,L,CLY,,3,0,-81.95836889,2
Nitrendipine,AXG,L,CLY,Q,4,1,,2
Nitrendipine,AXG,L,CLY,,1,0,-67.99077691,2
Nitrendipine,AXG,L,CLY,,2,0,-56.99693666,2
Nitrendipine,AXG,L,CLY,Q,3,1,,2
Nitrendipine,AXG,L,CLY,Q,4,1,,2
Nitrendipine,AXG,L,CLY,,1,0,-39.50288772,2
Nitrendipine,AXG,L,CLY,,2,0,-92.46734105,2
Nitrendipine,AXG,L,CLY,,3,0,-78.08046843,2
Nitrendipine,AXG,L,CLY,Q,4,1,,2
Nitrendipine,AXG,L,CLY,,1,0,-36.0663917,2
Nitrendipine,AXG,L,CLY,,2,0,-89.68974434,2
Nitrendipine,AXG,L,CLY,Q,3,1,,2
Nitrendipine,AXG,L,CLY,,4,0,-169.3577782,2
Nitrendipine,AXG,L,CLY,,1,0,-30.69579724,2
Nitrendipine,AXG,L,CLY,,2,0,-74.47959935,2
Nitrendipine,AXG,L,CLY,,3,0,-141.3132526,2
Nitrendipine,AXG,L,CLY,Q,4,1,,2
Nitrendipine,AXG,L,CLY,,1,0,-22.62151991,2
Nitrendipine,AXG,L,CLY,,2,0,-54.83565687,2
Nitrendipine,AXG,L,CLY,,3,0,-65.6756295,2
Nitrendipine,AXG,L,CLY,Q,4,1,,2
Nitrendipine,CDI,L,CLY,,1,0,-23.69876619,2
Nitrendipine,CDI,L,CLY,,2,0,-257.7340885,2
Nitrendipine,CDI,L,CLY,,3,0,-241.9657006,2
Nitrendipine,CDI,L,CLY,,4,0,-352.3852736,2
Nitrendipine,CDI,L,CLY,,1,0,-48.61342023,2
Nitrendipine,CDI,L,CLY,,2,0,-194.5449649,2
Nitrendipine,CDI,L,CLY,,3,0,-273.3266044,2
Nitrendipine,CDI,L,CLY,,4,0,-350.9573282,2
Nitrendipine,CDI,L,CLY,,1,0,-53.40791587,2
Nitrendipine,CDI,L,CLY,,2,0,-182.7595596,2
Nitrendipine,CDI,L,CLY,,3,0,-325.0451032,2
Nitrendipine,CDI,L,CLY,,4,0,-384.9922424,2
Nitrendipine,CDI,L,CLY,,1,0,-123.7784228,2
Nitrendipine,CDI,L,CLY,,2,0,-139.5650979,2
Nitrendipine,CDI,L,CLY,,3,0,-280.1212513,2
Nitrendipine,CDI,L,CLY,,4,0,-379.140953,2
Nitrendipine,CDI,L,CLY,,1,0,-98.54018645,2
Nitrendipine,CDI,L,CLY,,2,0,-278.6015445,2
Nitrendipine,CDI,L,CLY,,3,0,-259.74676,2
Nitrendipine,CDI,L,CLY,,4,0,-385.0545251,2
Nitrendipine,CDI,L,CLY,,1,0,-56.69037925,2
Nitrendipine,CDI,L,CLY,,2,0,-211.1774037,2
Nitrendipine,CDI,L,CLY,,3,0,-260.2458007,2
Nitrendipine,CDI,L,CLY,,4,0,-382.8836668,2
Disopyramide,CDI,H,ACA,,1,0,43.64133539,6
Disopyramide,CDI,H,ACA,,2,0,14.00026714,6
Disopyramide,CDI,H,ACA,AC,3,1,,6
Disopyramide,CDI,H,ACA,AC,4,1,,6
Disopyramide,CDI,H,ACA,,1,0,6.5169108,6
Disopyramide,CDI,H,ACA,,2,0,7.647223109,6
Disopyramide,CDI,H,ACA,AC,3,1,,6
Disopyramide,CDI,H,ACA,AB,4,1,,6
Disopyramide,CDI,H,ACA,,1,0,0.786926995,6
Disopyramide,CDI,H,ACA,,2,0,36.60233159,6
Disopyramide,CDI,H,ACA,AC,3,1,,6
Disopyramide,CDI,H,ACA,B,4,1,,6
Disopyramide,CDI,H,ACA,,1,0,-7.94854291,6
Disopyramide,CDI,H,ACA,,2,0,3.790512292,6
Disopyramide,CDI,H,ACA,,3,0,187.7157686,6
Disopyramide,CDI,H,ACA,AC,4,1,,6
Disopyramide,CDI,H,ACA,,1,0,3.604413349,6
Disopyramide,CDI,H,ACA,,2,0,44.98271231,6
Disopyramide,CDI,H,ACA,,3,0,319.6153804,6
Disopyramide,CDI,H,ACA,AC,4,1,,6
Disopyramide,CDI,H,AXN,,1,0,18.26437567,7
Disopyramide,CDI,H,AXN,,2,0,31.66446343,7
Disopyramide,CDI,H,AXN,A,3,1,,7
Disopyramide,CDI,H,AXN,A,4,1,,7
Disopyramide,CDI,H,AXN,,1,0,13.30638617,7
Disopyramide,CDI,H,AXN,A,3,1,,7
Disopyramide,CDI,H,AXN,Q,4,1,,7
Disopyramide,CDI,H,AXN,,1,0,39.54104495,7
Disopyramide,CDI,H,AXN,,2,0,82.30178284,7
Disopyramide,CDI,H,AXN,A,3,1,,7
Disopyramide,CDI,H,AXN,Q,4,1,,7
Disopyramide,CDI,H,AXN,,1,0,16.2449368,7
Disopyramide,CDI,H,AXN,,2,0,35.03541728,7
Disopyramide,CDI,H,AXN,A,3,1,,7
Disopyramide,CDI,H,AXN,A,4,1,,7
Disopyramide,CDI,H,AXN,,1,0,21.77403519,7
Disopyramide,CDI,H,AXN,,2,0,62.10857009,7
Disopyramide,CDI,H,AXN,A,3,1,,7
Disopyramide,CDI,H,AXN,,4,0,,7
Disopyramide,AXG,H,AXN,,1,0,-4.730249037,1
Disopyramide,AXG,H,AXN,,1,0,1.188131001,1
Disopyramide,AXG,H,AXN,,1,0,-2.988444493,1
Disopyramide,AXG,H,AXN,,1,0,5.425500502,1
Disopyramide,AXG,H,AXN,,1,0,2.128732703,1
Disopyramide,AXG,H,AXN,,2,0,6.801514506,1
Disopyramide,AXG,H,AXN,,2,0,15.52354924,1
Disopyramide,AXG,H,AXN,,2,0,24.81577956,1
Disopyramide,AXG,H,AXN,,2,0,32.9581345,1
Disopyramide,AXG,H,AXN,,2,0,14.49258177,1
Disopyramide,AXG,H,AXN,,3,0,78.17733654,1
Disopyramide,AXG,H,AXN,,3,0,90.19548325,1
Disopyramide,AXG,H,AXN,,3,0,88.54956703,1
Disopyramide,AXG,H,AXN,,3,0,68.66768045,1
Disopyramide,AXG,H,AXN,,3,0,81.6789023,1
Disopyramide,AXG,H,AXN,AC,4,1,,1
Disopyramide,AXG,H,AXN,BC,4,1,,1
Disopyramide,AXG,H,AXN,AC,4,1,,1
Disopyramide,AXG,H,AXN,AC,4,1,,1
Disopyramide,AXG,H,AXN,AC,4,1,,1
Disopyramide,CDI,H,AXN,,1,0,-44.8831678,1
Disopyramide,CDI,H,AXN,,1,0,-4.634918502,1
Disopyramide,CDI,H,AXN,,1,0,11.22977936,1
Disopyramide,CDI,H,AXN,,1,0,12.28604341,1
Disopyramide,CDI,H,AXN,,1,0,-8.970809769,1
Disopyramide,CDI,H,AXN,,2,0,43.08440377,1
Disopyramide,CDI,H,AXN,,2,0,33.78816375,1
Disopyramide,CDI,H,AXN,,2,0,24.07520508,1
Disopyramide,CDI,H,AXN,,2,0,32.40420244,1
Disopyramide,CDI,H,AXN,,2,0,27.39431315,1
Disopyramide,CDI,H,AXN,A,3,1,,1
Disopyramide,CDI,H,AXN,A,3,1,,1
Disopyramide,CDI,H,AXN,A,3,1,,1
Disopyramide,CDI,H,AXN,A,3,1,,1
Disopyramide,CDI,H,AXN,A,3,1,,1
Disopyramide,CDI,H,AXN,A,4,1,,1
Disopyramide,CDI,H,AXN,A,4,1,,1
Disopyramide,CDI,H,AXN,A,4,1,,1
Disopyramide,CDI,H,AXN,Q,4,1,,1
Disopyramide,CDI,H,AXN,AB,4,1,,1
Disopyramide,CDI,H,AXN,,1,0,-6.233191446,8
Disopyramide,CDI,H,AXN,,1,0,-5.107182405,8
Disopyramide,CDI,H,AXN,,1,0,3.218992038,8
Disopyramide,CDI,H,AXN,,1,0,17.71757944,8
Disopyramide,CDI,H,AXN,,1,0,1.318068585,8
Disopyramide,CDI,H,AXN,,2,0,21.54232967,8
Disopyramide,CDI,H,AXN,,2,0,-0.061197636,8
Disopyramide,CDI,H,AXN,,2,0,21.35724739,8
Disopyramide,CDI,H,AXN,,2,0,13.51306171,8
Disopyramide,CDI,H,AXN,,2,0,39.65377932,8
Disopyramide,CDI,H,AXN,A,3,1,,8
Disopyramide,CDI,H,AXN,A,3,1,,8
Disopyramide,CDI,H,AXN,A,3,1,,8
Disopyramide,CDI,H,AXN,A,3,1,,8
Disopyramide,CDI,H,AXN,A,3,1,,8
Disopyramide,CDI,H,AXN,AB,4,1,,8
Disopyramide,CDI,H,AXN,AD,4,1,,8
Disopyramide,CDI,H,AXN,A,4,1,,8
Disopyramide,CDI,H,AXN,AD,4,1,,8
Disopyramide,CDI,H,AXN,AD,4,1,,8
Disopyramide,CDI,H,AXN,,1,0,9.683534654,9
Disopyramide,CDI,H,AXN,,2,0,17.87056015,9
Disopyramide,CDI,H,AXN,,3,0,91.09506981,9
Disopyramide,CDI,H,AXN,,4,0,,9
Disopyramide,CDI,H,AXN,,1,0,1.562315844,9
Disopyramide,CDI,H,AXN,,2,0,24.65867255,9
Disopyramide,CDI,H,AXN,,3,0,87.66361329,9
Disopyramide,CDI,H,AXN,,4,0,,9
Disopyramide,CDI,H,AXN,,1,0,14.0828083,9
Disopyramide,CDI,H,AXN,,2,0,24.84780947,9
Disopyramide,CDI,H,AXN,,3,0,98.5975009,9
Disopyramide,CDI,H,AXN,,4,0,,9
Disopyramide,CDI,H,AXN,,1,0,-3.237728997,9
Disopyramide,CDI,H,AXN,,2,0,19.34554423,9
Disopyramide,CDI,H,AXN,,3,0,87.40607353,9
Disopyramide,CDI,H,AXN,,4,0,,9
Disopyramide,CDI,H,AXN,,1,0,7.649727168,9
Disopyramide,CDI,H,AXN,,2,0,20.77530466,9
Disopyramide,CDI,H,AXN,,3,0,102.0728287,9
Disopyramide,CDI,H,AXN,,4,0,,9
Disopyramide,AXG,H,AXN,,1,0,-8.397849937,3
Disopyramide,AXG,H,AXN,,2,0,13.362147,3
Disopyramide,AXG,H,AXN,A,3,1,,3
Disopyramide,AXG,H,AXN,,4,0,,3
Disopyramide,AXG,H,AXN,,1,0,-14.15843855,3
Disopyramide,AXG,H,AXN,A,2,1,,3
Disopyramide,AXG,H,AXN,Q,3,1,,3
Disopyramide,AXG,H,AXN,,4,0,,3
Disopyramide,AXG,H,AXN,,1,0,-0.088718133,3
Disopyramide,AXG,H,AXN,,2,0,15.31403658,3
Disopyramide,AXG,H,AXN,,3,0,55.78216508,3
Disopyramide,AXG,H,AXN,,4,0,292.9578264,3
Disopyramide,AXG,H,AXN,,1,0,-0.248172246,3
Disopyramide,AXG,H,AXN,,2,0,14.04252842,3
Disopyramide,AXG,H,AXN,,3,0,112.7139021,3
Disopyramide,AXG,H,AXN,,4,0,,3
Disopyramide,AXG,H,AXN,,1,0,3.816029557,3
Disopyramide,AXG,H,AXN,,2,0,16.67224717,3
Disopyramide,AXG,H,AXN,,3,0,6.888987379,3
Disopyramide,AXG,H,AXN,,4,0,347.5289383,3
Disopyramide,AXG,H,AXN,,1,0,-8.066554114,3
Disopyramide,AXG,H,AXN,,2,0,21.6094284,3
Disopyramide,AXG,H,AXN,,4,0,,3
Disopyramide,CDI,H,MCS,,1,0,11.68549975,3
Disopyramide,CDI,H,MCS,,2,0,26.98452316,3
Disopyramide,CDI,H,MCS,,3,0,128.1064318,3
